Time (s),Temperature (ºC),Power (W)
4.9710642,19.993595,1.5658014e-05
5.0567722,19.997116,1.5657935e-05
5.1424802,20.000113,1.5657751e-05
5.2281882,20.00358,1.5657612e-05
5.3138962,20.007012,1.5657534e-05
5.3996042,20.010433,1.5657313e-05
5.4853122,20.013403,1.56572e-05
5.5710202,20.016599,1.5657058e-05
5.6567282,20.01977,1.5656973e-05
5.7424362,20.023041,1.5656829e-05
5.8281442,20.026198,1.5656699e-05
5.9138522,20.029293,1.5656511e-05
5.9995602,20.032518,1.5656399e-05
6.0852682,20.035479,1.5656278e-05
6.1709762,20.038441,1.5656194e-05
6.2566842,20.04151,1.5656114e-05
6.3423922,20.04444,1.5655974e-05
6.4281002,20.047067,1.5655804e-05
6.5138082,20.050236,1.5655572e-05
6.5995162,20.053153,1.565556e-05
6.6852242,20.056195,1.5655394e-05
6.7709322,20.059037,1.56553e-05
6.8566402,20.06192,1.5655213e-05
6.9423482,20.064591,1.5655073e-05
7.0280562,20.067412,1.5654939e-05
7.1137642,20.070044,1.5654808e-05
7.1994722,20.072755,1.5654759e-05
7.2851802,20.075796,1.5654599e-05
7.3708882,20.078219,1.5654504e-05
7.4565963,20.081066,1.5654457e-05
7.5423043,20.083493,1.5654263e-05
7.6280123,20.085943,1.5654252e-05
7.7137203,20.088846,1.565408e-05
7.7994283,20.091329,1.5654006e-05
7.8851363,20.093799,1.5653918e-05
7.9708443,20.096447,1.5653753e-05
8.0565523,20.098959,1.5653647e-05
8.1422603,20.101519,1.5653562e-05
8.2279683,20.103837,1.565343e-05
8.3136763,20.106148,1.5653445e-05
8.3993843,20.108974,1.5653198e-05
8.4850923,20.111381,1.5653132e-05
8.5708003,20.113441,1.5653015e-05
8.6565083,20.115849,1.5652987e-05
8.7422163,20.118281,1.5652845e-05
8.8279243,20.120703,1.5652826e-05
8.9136323,20.122806,1.5652609e-05
8.9993403,20.125144,1.5652588e-05
9.0850483,20.127488,1.5652491e-05
9.1707563,20.129381,1.5652431e-05
9.2564643,20.13187,1.5652305e-05
9.3421723,20.133934,1.5652251e-05
9.4278803,20.136377,1.565213e-05
9.5135883,20.13845,1.5652086e-05
9.5992963,20.140324,1.5651875e-05
9.6850043,20.142942,1.565192e-05
9.7707123,20.144673,1.5651823e-05
9.8564203,20.147023,1.5651713e-05
9.9421283,20.149046,1.5651675e-05
10.027836,20.15102,1.5651569e-05
10.113544,20.15307,1.5651506e-05
10.199252,20.155323,1.5651492e-05
10.28496,20.157053,1.5651251e-05
10.370668,20.159396,1.5651196e-05
10.456376,20.16138,1.5651133e-05
10.542084,20.163025,1.5650982e-05
10.627792,20.165036,1.5650867e-05
10.7135,20.166842,1.5650849e-05
10.799208,20.168977,1.5650818e-05
10.884916,20.170565,1.5650698e-05
10.970624,20.172744,1.5650684e-05
11.056332,20.168414,0.0
11.14204,20.161429,0.0
11.227748,20.156147,0.0
11.313456,20.151895,0.0
11.399164,20.147611,0.0
11.484872,20.143561,0.0
11.57058,20.139667,0.0
11.656288,20.136223,0.0
11.741996,20.132455,0.0
11.827704,20.128845,0.0
11.913412,20.125404,0.0
11.99912,20.121867,0.0
12.084828,20.118358,0.0
12.170536,20.115203,0.0
12.256244,20.111864,0.0
12.341952,20.108866,0.0
12.42766,20.10567,0.0
12.513368,20.102387,0.0
12.599076,20.099275,0.0
12.684784,20.096501,0.0
12.770492,20.09308,0.0
12.8562,20.090212,0.0
12.941908,20.08708,0.0
13.027616,20.084258,0.0
13.113324,20.081197,0.0
13.199033,20.078327,0.0
13.284741,20.075201,0.0
13.370449,20.072419,0.0
13.456157,20.069636,0.0
13.541865,20.06673,0.0
13.627573,20.06413,0.0
13.713281,20.061298,0.0
13.798989,20.0583,0.0
13.884697,20.055574,0.0
13.970405,20.052917,0.0
14.056113,20.050292,0.0
14.141821,20.047775,0.0
14.227529,20.044944,0.0
14.313237,20.042418,0.0
14.398945,20.039826,0.0
14.484653,20.036885,0.0
14.570361,20.034508,0.0
14.656069,20.031778,0.0
14.741777,20.029278,0.0
14.827485,20.027179,0.0
14.913193,20.024417,0.0
14.998901,20.021857,0.0
15.084609,20.019476,0.0
15.170317,20.017119,0.0
15.256025,20.014648,0.0
15.341733,20.012345,0.0
15.427441,20.009954,0.0
15.513149,20.00726,0.0
15.598857,20.005274,0.0
15.684565,20.002953,0.0
15.770273,20.000615,0.0
15.855981,19.998554,0.0
15.941689,19.996204,0.0
16.027397,19.993727,0.0
16.113105,19.991884,0.0
16.198813,19.989439,0.0
16.284521,19.987314,0.0
16.370229,19.985317,0.0
16.455937,19.983155,0.0
16.541645,19.981032,0.0
16.627353,19.97893,0.0
16.713061,19.976901,0.0
16.798769,19.974568,0.0
16.884477,19.972558,0.0
16.970185,19.970574,0.0
17.055893,19.968369,0.0
17.141601,19.966556,0.0
17.227309,19.964314,0.0
17.313017,19.962488,0.0
17.398725,19.960562,0.0
17.484433,19.958412,0.0
17.570141,19.956644,0.0
17.655849,19.95483,0.0
17.741557,19.952646,0.0
17.827265,19.95081,0.0
17.912973,19.948979,0.0
17.998681,19.947288,0.0
18.084389,19.945663,0.0
18.170097,19.943719,0.0
18.255805,19.941948,0.0
18.341513,19.939994,0.0
18.427221,19.938016,0.0
18.512929,19.936509,0.0
18.598637,19.934683,0.0
18.684345,19.93328,0.0
18.770053,19.931356,0.0
18.855761,19.929359,0.0
18.941469,19.928154,0.0
19.027177,19.926148,0.0
19.112885,19.924599,0.0
19.198593,19.922962,0.0
19.284301,19.921407,0.0
19.370009,19.91975,0.0
19.455717,19.917841,0.0
19.541425,19.916342,0.0
19.627133,19.914833,0.0
19.712841,19.913362,0.0
19.798549,19.911681,0.0
19.884257,19.910215,0.0
19.969965,19.908684,0.0
20.055673,19.907216,0.0
20.141381,19.905666,0.0
20.227089,19.904312,0.0
20.312797,19.902527,0.0
20.398505,19.90112,0.0
20.484213,19.899946,0.0
20.569921,19.898197,0.0
20.655629,19.896698,0.0
20.741337,19.895433,0.0
20.827045,19.894036,0.0
20.912753,19.892895,0.0
20.998461,19.891071,0.0
21.084169,19.889808,0.0
21.169877,19.888655,0.0
21.255585,19.887298,0.0
21.341293,19.886015,0.0
21.427001,19.884782,0.0
21.512709,19.883118,0.0
21.598417,19.881868,0.0
21.684125,19.880343,0.0
21.769833,19.879587,0.0
21.855541,19.877889,0.0
21.941249,19.876967,0.0
