Time (s),Temperature (ºC),Power (W)
1.2652134,6.0015595,1.1099186e-06
1.28562,6.0025342,1.1098905e-06
1.3060267,6.0035172,1.1098697e-06
1.3264334,6.0043392,1.1098532e-06
1.34684,6.0052333,1.1098315e-06
1.3672467,6.006063,1.109811e-06
1.3876534,6.0070049,1.1097878e-06
1.40806,6.0077875,1.10977e-06
1.4284667,6.0087419,1.1097542e-06
1.4488734,6.0095872,1.1097256e-06
1.46928,6.0104524,1.1097094e-06
1.4896867,6.0112495,1.1096802e-06
1.5100934,6.012088,1.1096662e-06
1.5305001,6.0128935,1.1096556e-06
1.5509067,6.0137141,1.109627e-06
1.5713134,6.0144709,1.1096107e-06
1.5917201,6.0153606,1.1095887e-06
1.6121267,6.0160391,1.1095719e-06
1.6325334,6.0169208,1.1095456e-06
1.6529401,6.0176605,1.1095325e-06
1.6733467,6.0185636,1.1095086e-06
1.6937534,6.0193129,1.1094961e-06
1.7141601,6.0200032,1.1094704e-06
1.7345667,6.0208302,1.1094524e-06
1.7549734,6.0215712,1.109436e-06
1.7753801,6.0223776,1.1094294e-06
1.7957867,6.0231112,1.1094053e-06
1.8161934,6.0237999,1.1093853e-06
1.8366001,6.0245548,1.1093632e-06
1.8570067,6.0252745,1.1093436e-06
1.8774134,6.0260075,1.1093304e-06
1.8978201,6.026778,1.1093168e-06
1.9182267,6.0274036,1.109307e-06
1.9386334,6.0281195,1.1092842e-06
1.9590401,6.0288321,1.10927e-06
1.9794467,6.0295421,1.1092512e-06
1.9998534,6.0302054,1.1092366e-06
2.0202601,6.0309356,1.1092177e-06
2.0406667,6.031582,1.1092034e-06
2.0610734,6.0322621,1.1091873e-06
2.0814801,6.0328375,1.1091738e-06
2.1018867,6.0336276,1.1091576e-06
2.1222934,6.0341429,1.1091399e-06
2.1427001,6.0348336,1.1091229e-06
2.1631067,6.0355257,1.1091038e-06
2.1835134,6.0361497,1.1090908e-06
2.2039201,6.0368098,1.1090829e-06
2.2243267,6.037425,1.1090666e-06
2.2447334,6.0381064,1.109049e-06
2.2651401,6.0387508,1.1090345e-06
2.2855467,6.0393009,1.1090286e-06
2.3059534,6.0399816,1.1090022e-06
2.3263601,6.0405427,1.1089838e-06
2.3467667,6.0411406,1.1089643e-06
2.3671734,6.041643,1.1089576e-06
2.3875801,6.0423343,1.1089417e-06
2.4079867,6.0429319,1.1089246e-06
2.4283934,6.0435353,1.1089189e-06
2.4488001,6.0440702,1.1089027e-06
2.4692067,6.0446493,1.108882e-06
2.4896134,6.0452836,1.1088776e-06
2.5100201,6.0458582,1.1088599e-06
2.5304268,6.0464162,1.1088472e-06
2.5508334,6.0469927,1.1088288e-06
2.5712401,6.0474605,1.1088164e-06
2.5916468,6.0480523,1.1088141e-06
2.6120534,6.0486502,1.1087953e-06
2.6324601,6.0474689,0.0
2.6528668,6.0458439,0.0
2.6732734,6.0446425,0.0
2.6936801,6.0436482,0.0
2.7140868,6.0426523,0.0
2.7344934,6.0417174,0.0
2.7549001,6.0407187,0.0
2.7753068,6.0398131,0.0
2.7957134,6.0390656,0.0
2.8161201,6.0382242,0.0
2.8365268,6.0373412,0.0
2.8569334,6.0366178,0.0
2.8773401,6.0357638,0.0
2.8977468,6.0349615,0.0
2.9181534,6.0341765,0.0
2.9385601,6.0333605,0.0
2.9589668,6.0325937,0.0
2.9793734,6.0318682,0.0
2.9997801,6.0311181,0.0
3.0201868,6.0303276,0.0
3.0405934,6.029563,0.0
3.0610001,6.0288348,0.0
3.0814068,6.0281463,0.0
3.1018134,6.027467,0.0
3.1222201,6.0267233,0.0
3.1426268,6.0259933,0.0
3.1630334,6.0251908,0.0
3.1834401,6.0245363,0.0
3.2038468,6.0238435,0.0
3.2242534,6.0231014,0.0
3.2446601,6.0224137,0.0
3.2650668,6.0217412,0.0
3.2854734,6.0209786,0.0
3.3058801,6.0203202,0.0
3.3262868,6.019658,0.0
3.3466934,6.0190141,0.0
3.3671001,6.0182575,0.0
3.3875068,6.0176496,0.0
3.4079134,6.0170971,0.0
3.4283201,6.016343,0.0
3.4487268,6.0156977,0.0
3.4691334,6.0151312,0.0
3.4895401,6.0144114,0.0
3.5099468,6.0137755,0.0
3.5303535,6.0131281,0.0
3.5507601,6.0125036,0.0
3.5711668,6.0119472,0.0
3.5915735,6.0112683,0.0
3.6119801,6.0106333,0.0
3.6323868,6.010109,0.0
3.6527935,6.0094997,0.0
3.6732001,6.0089418,0.0
3.6936068,6.0082399,0.0
3.7140135,6.007658,0.0
3.7344201,6.0071141,0.0
3.7548268,6.0065091,0.0
3.7752335,6.005983,0.0
3.7956401,6.0054138,0.0
3.8160468,6.0047921,0.0
3.8364535,6.0041654,0.0
3.8568601,6.0036703,0.0
3.8772668,6.0032099,0.0
3.8976735,6.0025977,0.0
3.9180801,6.0020534,0.0
3.9384868,6.0015077,0.0
3.9588935,6.0009252,0.0
3.9793001,6.0004466,0.0
3.9997068,5.9998414,0.0
4.0201135,5.9992523,0.0
4.0405201,5.9988989,0.0
4.0609268,5.9982979,0.0
4.0813335,5.9977465,0.0
4.1017401,5.9972437,0.0
4.1221468,5.9967383,0.0
4.1425535,5.9961667,0.0
4.1629601,5.9957144,0.0
4.1833668,5.9952687,0.0
4.2037735,5.9946528,0.0
4.2241801,5.9942589,0.0
4.2445868,5.9937546,0.0
4.2649935,5.9931391,0.0
4.2854001,5.9927672,0.0
4.3058068,5.9922593,0.0
4.3262135,5.9918132,0.0
4.3466202,5.9913229,0.0
4.3670268,5.9909002,0.0
4.3874335,5.9903563,0.0
4.4078402,5.9899748,0.0
4.4282468,5.9895984,0.0
4.4486535,5.9890204,0.0
4.4690602,5.9885377,0.0
4.4894668,5.9880222,0.0
4.5098735,5.9876596,0.0
4.5302802,5.9872418,0.0
4.5506868,5.986799,0.0
4.5710935,5.9863763,0.0
4.5915002,5.9859281,0.0
4.6119068,5.9854929,0.0
4.6323135,5.9850553,0.0
4.6527202,5.9846214,0.0
4.6731268,5.984247,0.0
4.6935335,5.9838464,0.0
4.7139402,5.9833825,0.0
4.7343468,5.9829497,0.0
4.7547535,5.9824844,0.0
4.7751602,5.9821637,0.0
4.7955668,5.9817507,0.0
4.8159735,5.9813517,0.0
4.8363802,5.9810596,0.0
4.8567868,5.9805736,0.0
4.8771935,5.9801451,0.0
4.8976002,5.9797833,0.0
4.9180068,5.9793908,0.0
4.9384135,5.9790169,0.0
4.9588202,5.9785548,0.0
4.9792268,5.9782634,0.0
4.9996335,5.9778766,0.0
5.0200402,5.9774182,0.0
5.0404468,5.9770769,0.0
5.0608535,5.9768069,0.0
5.0812602,5.9763756,0.0
5.1016668,5.9760395,0.0
5.1220735,5.9755838,0.0
5.1424802,5.9752886,0.0
5.1628868,5.9749253,0.0
5.1832935,5.9746144,0.0
5.2037002,5.9742297,0.0
5.2241068,5.9738485,0.0
