Time (s),Temperature (ºC),Power (W)
1.273376,4.9118558,6.764206e-07
1.2897014,4.9124646,6.7641923e-07
1.3060267,4.9131401,6.7639979e-07
1.322352,4.9138344,6.7638143e-07
1.3386774,4.9143805,6.7638112e-07
1.3550027,4.9150192,6.7636781e-07
1.371328,4.9156628,6.7635281e-07
1.3876534,4.9162294,6.7633858e-07
1.4039787,4.9168466,6.7632864e-07
1.420304,4.9174473,6.7632007e-07
1.4366294,4.9180232,6.7629979e-07
1.4529547,4.9186331,6.7629933e-07
1.46928,4.9192048,6.7628204e-07
1.4856054,4.9198118,6.7626077e-07
1.5019307,4.9203616,6.7625373e-07
1.5182561,4.9209482,6.7625235e-07
1.5345814,4.9215632,6.7622833e-07
1.5509067,4.9220407,6.7621195e-07
1.5672321,4.9226324,6.7621486e-07
1.5835574,4.9231677,6.7620384e-07
1.5998827,4.9237338,6.7618686e-07
1.6162081,4.9242787,6.7617752e-07
1.6325334,4.9248065,6.7616834e-07
1.6488587,4.9253578,6.7615028e-07
1.6651841,4.9258794,6.7614646e-07
1.6815094,4.9263901,6.7614156e-07
1.6978347,4.9268995,6.7612305e-07
1.7141601,4.9273978,6.7610575e-07
1.7304854,4.9279321,6.761079e-07
1.7468107,4.9284205,6.7609053e-07
1.7631361,4.9289263,6.7608058e-07
1.7794614,4.9294545,6.7607752e-07
1.7957867,4.9299037,6.7606788e-07
1.8121121,4.9304351,6.7605503e-07
1.8284374,4.9309647,6.7604187e-07
1.8447627,4.9314082,6.7603942e-07
1.8610881,4.9318807,6.7602503e-07
1.8774134,4.9323514,6.7601509e-07
1.8937387,4.9328354,6.7601294e-07
1.9100641,4.9333083,6.759903e-07
1.9263894,4.9337075,6.7598372e-07
1.9427147,4.9342418,6.7597943e-07
1.9590401,4.9346519,6.7597469e-07
1.9753654,4.9350944,6.7596229e-07
1.9916907,4.9355674,6.7595724e-07
2.0080161,4.9358993,6.7594592e-07
2.0243414,4.9364506,6.759349e-07
2.0406667,4.9368575,6.7592847e-07
2.0569921,4.9373001,6.7591975e-07
2.0733174,4.9377194,6.7591684e-07
2.0896427,4.9381411,6.7590047e-07
2.1059681,4.9371799,0.0
2.1222934,4.9357769,0.0
2.1386187,4.9347066,0.0
2.1549441,4.9338359,0.0
2.1712694,4.9329498,0.0
2.1875947,4.9321839,0.0
2.2039201,4.9313107,0.0
2.2202454,4.9305646,0.0
2.2365707,4.9297532,0.0
2.2528961,4.9290274,0.0
2.2692214,4.9282729,0.0
2.2855467,4.9275183,0.0
2.3018721,4.9267938,0.0
2.3181974,4.9260268,0.0
2.3345227,4.9252964,0.0
2.3508481,4.924577,0.0
2.3671734,4.9239158,0.0
2.3834987,4.9231779,0.0
2.3998241,4.9225284,0.0
2.4161494,4.9217817,0.0
2.4324748,4.9211513,0.0
2.4488001,4.9204321,0.0
2.4651254,4.9197952,0.0
2.4814508,4.9190959,0.0
2.4977761,4.9184497,0.0
2.5141014,4.9177834,0.0
2.5304268,4.9170831,0.0
2.5467521,4.9164556,0.0
2.5630774,4.9158548,0.0
2.5794028,4.915175,0.0
2.5957281,4.9145298,0.0
2.6120534,4.9139013,0.0
2.6283788,4.9132842,0.0
2.6447041,4.9126858,0.0
2.6610294,4.9120261,0.0
2.6773548,4.9113907,0.0
2.6936801,4.9108709,0.0
2.7100054,4.910252,0.0
2.7263308,4.9096186,0.0
2.7426561,4.9090854,0.0
2.7589814,4.9085182,0.0
2.7753068,4.9078836,0.0
2.7916321,4.907326,0.0
2.8079574,4.9067672,0.0
2.8242828,4.9061851,0.0
2.8406081,4.9056364,0.0
2.8569334,4.9050248,0.0
2.8732588,4.9044786,0.0
2.8895841,4.9039626,0.0
2.9059094,4.9033832,0.0
2.9222348,4.9028201,0.0
2.9385601,4.9022572,0.0
2.9548854,4.9017766,0.0
2.9712108,4.9012392,0.0
2.9875361,4.9007204,0.0
3.0038614,4.9002067,0.0
3.0201868,4.8996973,0.0
3.0365121,4.8991739,0.0
3.0528374,4.8986533,0.0
3.0691628,4.8981787,0.0
3.0854881,4.8976488,0.0
3.1018134,4.8971753,0.0
3.1181388,4.8966228,0.0
3.1344641,4.8962069,0.0
3.1507894,4.8956967,0.0
3.1671148,4.8952467,0.0
3.1834401,4.894714,0.0
3.1997654,4.8942838,0.0
3.2160908,4.8937646,0.0
3.2324161,4.8933328,0.0
3.2487414,4.8928623,0.0
3.2650668,4.8924207,0.0
3.2813921,4.891955,0.0
3.2977174,4.891531,0.0
3.3140428,4.8910482,0.0
3.3303681,4.8906211,0.0
3.3466934,4.8901536,0.0
3.3630188,4.8897241,0.0
3.3793441,4.8893033,0.0
3.3956694,4.888899,0.0
3.4119948,4.8883959,0.0
3.4283201,4.8880424,0.0
3.4446454,4.887591,0.0
3.4609708,4.8871921,0.0
3.4772961,4.8867623,0.0
3.4936215,4.8863677,0.0
3.5099468,4.8859872,0.0
3.5262721,4.885581,0.0
3.5425975,4.885122,0.0
3.5589228,4.8847755,0.0
3.5752481,4.8843631,0.0
3.5915735,4.883969,0.0
3.6078988,4.8835863,0.0
3.6242241,4.883136,0.0
3.6405495,4.8828485,0.0
3.6568748,4.8824138,0.0
3.6732001,4.8820365,0.0
3.6895255,4.8817046,0.0
3.7058508,4.8813891,0.0
3.7221761,4.8809757,0.0
3.7385015,4.8805918,0.0
3.7548268,4.8802548,0.0
3.7711521,4.8799055,0.0
3.7874775,4.8795346,0.0
3.8038028,4.8792045,0.0
3.8201281,4.8788505,0.0
3.8364535,4.8785228,0.0
3.8527788,4.8781264,0.0
3.8691041,4.8778319,0.0
3.8854295,4.8774745,0.0
3.9017548,4.8771747,0.0
3.9180801,4.8767948,0.0
3.9344055,4.8764983,0.0
3.9507308,4.8761317,0.0
3.9670561,4.8758493,0.0
3.9833815,4.8754819,0.0
3.9997068,4.8752073,0.0
4.0160321,4.8749025,0.0
4.0323575,4.8745746,0.0
4.0486828,4.8743065,0.0
4.0650081,4.8739236,0.0
4.0813335,4.8736885,0.0
4.0976588,4.8733708,0.0
4.1139841,4.8730224,0.0
4.1303095,4.8728047,0.0
4.1466348,4.8723932,0.0
4.1629601,4.8721967,0.0
4.1792855,4.8718337,0.0
