Time (s),Temperature (ºC),Power (W)
30.038614,44.461131,0.0
30.201868,44.455977,0.0
30.365121,44.45036,0.0
30.528374,44.445327,0.0
30.691628,44.439973,0.0
30.854881,44.434697,0.0
31.018134,44.429865,0.0
31.181388,44.424601,0.0
31.344641,44.419077,0.0
31.507894,44.41459,0.0
31.671148,44.409463,0.0
31.834401,44.404708,0.0
31.997654,44.399761,0.0
32.160908,44.394931,0.0
32.324161,44.389928,0.0
32.487414,44.385167,0.0
32.650668,44.380598,0.0
32.813921,44.376132,0.0
32.977175,44.370844,0.0
33.140428,44.366432,0.0
33.303681,44.36192,0.0
33.466935,44.357217,0.0
33.630188,44.352783,0.0
33.793441,44.34811,0.0
33.956695,44.343903,0.0
34.119948,44.339957,0.0
34.283201,44.335074,0.0
34.446455,44.330942,0.0
34.609708,44.326728,0.0
34.772961,44.322113,0.0
34.936215,44.318064,0.0
35.099468,44.31368,0.0
35.262721,44.309781,0.0
35.425975,44.305714,0.0
35.589228,44.301898,0.0
35.752481,44.297392,0.0
35.915735,44.293366,0.0
36.078988,44.289441,0.0
36.242241,44.285593,0.0
36.405495,44.281813,0.0
36.568748,44.27766,0.0
36.732001,44.273785,0.0
36.895255,44.270304,0.0
37.058508,44.266205,0.0
37.221761,44.262845,0.0
37.385015,44.258862,0.0
37.548268,44.255009,0.0
37.711521,44.251243,0.0
37.874775,44.248018,0.0
38.038028,44.244205,0.0
38.201281,44.240804,0.0
38.364535,44.23714,0.0
38.527788,44.233559,0.0
38.691041,44.230331,0.0
38.854295,44.22675,0.0
39.017548,44.22293,0.0
39.180801,44.219996,0.0
39.344055,44.216732,0.0
39.507308,44.212804,0.0
39.670561,44.210114,0.0
39.833815,44.206545,0.0
39.997068,44.203292,0.0
40.160321,44.199948,0.0
40.323575,44.196863,0.0
40.486828,44.193659,0.0
40.650081,44.190451,0.0
40.813335,44.18731,0.0
40.976588,44.18436,0.0
41.139841,44.181343,0.0
41.303095,44.178241,0.0
41.466348,44.175125,0.0
41.629601,44.172353,0.0
41.792855,44.16919,0.0
