Time (s),Temperature (ºC),Power (W)
0.3836453,176.15997,0.0008421534
0.7672907,176.21275,0.00084215865
1.150936,176.26319,0.000842161
1.5345814,176.31157,0.00084216353
1.9182267,176.35799,0.000842167
2.3018721,176.40494,0.00084217262
2.6855174,176.45089,0.00084217646
3.0691628,176.49594,0.00084217862
3.4528081,176.54124,0.00084218115
3.8364535,176.58546,0.00084218443
4.2200988,176.6297,0.00084218668
4.6037442,176.67311,0.00084219006
4.9873895,176.71611,0.00084219287
5.3710348,176.75821,0.0008421954
5.7546802,176.8013,0.00084219896
6.1383255,176.84338,0.00084220103
6.5219709,176.88497,0.00084220478
6.9056162,176.92654,0.00084220853
7.2892616,176.96772,0.00084221012
7.6729069,177.00916,0.00084221293
8.0565523,177.0492,0.00084221556
8.4401976,177.08886,0.00084221809
8.823843,177.12763,0.00084222109
9.2074883,177.16843,0.00084222418
9.5911337,177.20686,0.00084222615
9.974779,177.24586,0.00084222877
10.358424,177.2846,0.00084223224
10.74207,177.32224,0.00084223524
11.125715,177.36022,0.00084223731
11.50936,177.39745,0.00084224012
11.893006,177.43498,0.00084224068
12.276651,177.47178,0.00084224443
12.660296,177.50828,0.00084224771
13.043942,177.54479,0.00084224949
13.427587,177.58046,0.00084225137
13.811233,177.61689,0.00084225305
14.194878,177.65177,0.00084225587
14.578523,177.6872,0.00084225774
14.962169,177.72158,0.00084226027
15.345814,177.7567,0.00084226337
15.729459,177.79077,0.00084226543
16.113105,177.82476,0.00084226824
16.49675,177.85841,0.0008422719
16.880395,177.8924,0.00084227462
17.264041,177.92529,0.00084227368
17.647686,177.95868,0.0008422763
18.031331,177.9905,0.00084228099
18.414977,178.02309,0.00084228287
18.798622,178.05626,0.00084228455
19.182267,178.08723,0.0008422883
19.565913,178.11938,0.00084229018
19.949558,178.15097,0.00084229318
20.333203,178.1814,0.00084229487
20.716849,178.21278,0.00084229721
21.100494,178.2437,0.00084229712
21.484139,178.27347,0.00084229927
21.867785,178.30397,0.00084230143
22.25143,178.33404,0.00084230396
22.635075,178.363,0.00084230724
23.018721,178.39305,0.00084230855
23.402366,178.4219,0.00084231165
23.786012,178.45145,0.00084231352
24.169657,178.47991,0.00084231437
24.553302,178.50872,0.00084231549
24.936948,178.5364,0.00084231755
