Time (s),Temperature (ºC),Power (W)
0.3265067,318.6505,0.0027096526
0.6530134,318.72354,0.0027096908
0.97952,318.79519,0.0027097155
1.3060267,318.86527,0.0027097447
1.6325334,318.93284,0.0027097734
1.9590401,319.00043,0.0027098013
2.2855467,319.06568,0.002709824
2.6120534,319.1288,0.002709842
2.9385601,319.19349,0.0027098578
3.2650668,319.25731,0.0027098774
3.5915735,319.32016,0.0027098957
3.9180801,319.3818,0.0027099156
4.2445868,319.44357,0.0027099371
4.5710935,319.50546,0.0027099593
4.8976002,319.56687,0.0027099807
5.2241068,319.62532,0.0027099967
5.5506135,319.68532,0.0027100157
5.8771202,319.74466,0.0027100357
6.2036269,319.80329,0.0027100576
6.5301336,319.86082,0.0027100806
6.8566402,319.91759,0.002710101
7.1831469,319.97506,0.0027101177
7.5096536,320.0309,0.0027101375
7.8361603,320.08871,0.0027101567
8.1626669,320.1438,0.0027101728
8.4891736,320.19769,0.0027101959
8.8156803,320.25486,0.0027102108
9.142187,320.30715,0.0027102278
9.4686937,320.36211,0.0027102468
9.7952003,320.41468,0.0027102644
10.121707,320.4684,0.0027102787
10.448214,320.51905,0.0027102984
10.77472,320.57223,0.0027103171
11.101227,320.6237,0.0027103355
11.427734,320.67531,0.0027103522
11.75424,320.72408,0.0027103715
12.080747,320.77528,0.0027103865
12.407254,320.82417,0.0027104104
12.73376,320.87476,0.0027104272
13.060267,320.92379,0.0027104404
13.386774,320.97139,0.0027104481
13.713281,321.01971,0.0027104641
14.039787,321.06716,0.0027104852
14.366294,321.11445,0.0027105
14.692801,321.16141,0.0027105119
15.019307,321.20719,0.0027105265
15.345814,321.25396,0.0027105407
15.672321,321.29789,0.0027105574
15.998827,321.34386,0.0027105726
16.325334,321.38922,0.0027105891
16.651841,321.43321,0.0027106035
16.978347,321.47728,0.0027106158
17.304854,321.52089,0.0027106385
17.631361,321.56374,0.0027106532
17.957867,321.60594,0.0027106662
18.284374,321.64863,0.0027106816
18.610881,321.69247,0.0027106959
18.937387,321.7333,0.0027107088
19.263894,321.77412,0.0027107235
19.590401,321.81634,0.0027107388
19.916907,321.85658,0.0027107508
20.243414,321.89717,0.002710768
20.569921,321.93816,0.002710778
20.896427,321.9785,0.0027107964
21.222934,322.01842,0.0027108036
21.549441,322.05797,0.0027108167
21.875947,322.09819,0.0027108318
22.202454,322.13704,0.0027108404
22.528961,322.17451,0.0027108563
22.855467,322.21365,0.002710871
23.181974,322.25224,0.0027108837
23.508481,322.28945,0.002710897
23.834988,322.32734,0.002710914
24.161494,322.36482,0.0027109204
24.488001,322.40315,0.0027109344
24.814508,322.4386,0.0027109564
25.141014,322.47614,0.0027109654
25.467521,322.51271,0.0027109781
25.794028,322.54939,0.0027109905
26.120534,322.58438,0.0027110005
26.447041,322.62054,0.0027110122
26.773548,322.65694,0.002711021
27.100054,322.69215,0.0027110369
27.426561,322.72678,0.0027110417
27.753068,322.7621,0.0027110627
28.079574,322.79486,0.0027110669
28.406081,322.83062,0.0027110831
28.732588,322.86515,0.0027110998
29.059094,322.89883,0.002711109
29.385601,322.93267,0.0027111185
29.712108,322.96854,0.0027111323
30.038614,323.00041,0.0027111415
30.365121,323.03252,0.0027111502
30.691628,323.06644,0.0027111644
31.018134,323.09885,0.0027111779
31.344641,323.13171,0.0027111879
31.671148,323.16244,0.0027111944
31.997654,323.19431,0.0027112042
32.324161,323.22589,0.0027112159
32.650668,323.25674,0.0027112274
32.977175,323.28921,0.0027112386
33.303681,323.31894,0.0027112466
33.630188,323.3517,0.0027112586
33.956695,323.38067,0.0027112725
34.283201,323.41129,0.00271128
34.609708,323.44154,0.0027112895
34.936215,323.47168,0.002711301
35.262721,323.50183,0.0027113084
35.589228,323.53134,0.0027113197
35.915735,323.55942,0.0027113292
36.242241,323.59024,0.0027113401
36.568748,323.61746,0.0027113478
36.895255,323.64734,0.0027113536
37.221761,323.67557,0.0027113629
37.548268,323.7024,0.0027113793
37.874775,323.73028,0.0027113893
38.201281,323.75845,0.0027113977
38.527788,323.78609,0.0027114013
38.854295,323.81398,0.0027114105
39.180801,323.83964,0.0027114219
39.507308,323.86738,0.0027114335
39.833815,323.89408,0.0027114412
40.160321,323.92143,0.0027114504
40.486828,323.94648,0.0027114594
40.813335,323.97168,0.0027114694
41.139841,323.99761,0.0027114803
41.466348,324.02356,0.0027114861
41.792855,324.04843,0.0027114929
42.119361,324.05122,0.0
42.445868,324.00499,0.0
42.772375,323.95691,0.0
43.098882,323.91225,0.0
43.425388,323.86838,0.0
43.751895,323.82672,0.0
44.078402,323.78523,0.0
44.404908,323.745,0.0
44.731415,323.70601,0.0
45.057922,323.66827,0.0
45.384428,323.62807,0.0
45.710935,323.58899,0.0
46.037442,323.55133,0.0
46.363948,323.51281,0.0
46.690455,323.47635,0.0
47.016962,323.43966,0.0
47.343468,323.40231,0.0
47.669975,323.36628,0.0
47.996482,323.32919,0.0
48.322988,323.29433,0.0
48.649495,323.25818,0.0
48.976002,323.22239,0.0
49.302508,323.18778,0.0
49.629015,323.15358,0.0
49.955522,323.11847,0.0
50.282028,323.08395,0.0
50.608535,323.04946,0.0
50.935042,323.01583,0.0
51.261548,322.98215,0.0
51.588055,322.94987,0.0
51.914562,322.91665,0.0
52.241069,322.8838,0.0
52.567575,322.85074,0.0
52.894082,322.81822,0.0
53.220589,322.78595,0.0
53.547095,322.75604,0.0
53.873602,322.72358,0.0
54.200109,322.69366,0.0
54.526615,322.66219,0.0
54.853122,322.63142,0.0
55.179629,322.6014,0.0
55.506135,322.57179,0.0
55.832642,322.54127,0.0
56.159149,322.51102,0.0
56.485655,322.48166,0.0
56.812162,322.45115,0.0
57.138669,322.42297,0.0
57.465175,322.39404,0.0
57.791682,322.36499,0.0
58.118189,322.3377,0.0
58.444695,322.30866,0.0
58.771202,322.28116,0.0
59.097709,322.25227,0.0
59.424215,322.22544,0.0
59.750722,322.19786,0.0
60.077229,322.17045,0.0
60.403735,322.14377,0.0
60.730242,322.11785,0.0
61.056749,322.09065,0.0
61.383255,322.06529,0.0
61.709762,322.03837,0.0
62.036269,322.01255,0.0
62.362776,321.98745,0.0
62.689282,321.96135,0.0
63.015789,321.93668,0.0
63.342296,321.91227,0.0
63.668802,321.88677,0.0
63.995309,321.86162,0.0
64.321816,321.83756,0.0
64.648322,321.81294,0.0
64.974829,321.78929,0.0
65.301336,321.76398,0.0
65.627842,321.74051,0.0
65.954349,321.71801,0.0
66.280856,321.69431,0.0
66.607362,321.67094,0.0
66.933869,321.6478,0.0
67.260376,321.62489,0.0
67.586882,321.6033,0.0
67.913389,321.57984,0.0
68.239896,321.55761,0.0
68.566402,321.53612,0.0
