Time (s),Temperature (ºC),Power (W)
0.3101813,97.23009,0.00027594931
0.6203627,97.267298,0.00027594974
0.930544,97.300541,0.00027595036
1.2407254,97.33258,0.00027595082
1.5509067,97.362503,0.00027595041
1.8610881,97.392368,0.00027595074
2.1712694,97.421817,0.00027595084
2.4814507,97.449926,0.00027595136
2.7916321,97.478409,0.00027595122
3.1018134,97.505928,0.00027595216
3.4119948,97.534228,0.00027595278
3.7221761,97.56148,0.00027595265
4.0323575,97.588181,0.0002759527
4.3425388,97.614609,0.0002759531
4.6527202,97.641789,0.00027595294
4.9629015,97.667095,0.00027595335
5.2730828,97.69356,0.00027595305
5.5832642,97.719065,0.0002759534
5.8934455,97.744388,0.00027595353
6.2036269,97.769953,0.00027595351
6.5138082,97.794538,0.0002759537
6.8239896,97.819543,0.00027595434
7.1341709,97.843676,0.00027595397
7.4443523,97.867811,0.00027595397
7.7545336,97.891872,0.00027595423
8.0647149,97.915201,0.00027595413
8.3748963,97.939701,0.00027595448
8.6850776,97.962705,0.00027595445
8.995259,97.985942,0.00027595456
9.3054403,98.008835,0.00027595553
9.6156217,98.032156,0.00027595569
9.925803,98.054388,0.00027595555
10.235984,98.076824,0.00027595571
10.546166,98.098878,0.00027595579
10.856347,98.120594,0.00027595579
11.166528,98.14246,0.00027595585
11.47671,98.16368,0.00027595625
11.786891,98.18532,0.00027595639
12.097072,98.207052,0.00027595655
12.407254,98.227352,0.00027595711
12.717435,98.247876,0.00027595679
13.027616,98.268565,0.00027595754
13.337798,98.288795,0.00027595746
13.647979,98.310034,0.00027595773
13.958161,98.329538,0.00027595795
14.268342,98.348965,0.00027595779
14.578523,98.36944,0.00027595816
14.888705,98.388318,0.00027595771
15.198886,98.407822,0.00027595784
15.509067,98.427183,0.00027595803
15.819249,98.445715,0.00027595811
16.12943,98.4649,0.00027595846
16.439611,98.483548,0.00027595857
16.749793,98.502315,0.00027595884
17.059974,98.519979,0.0002759587
17.370155,98.538391,0.0002759591
17.680337,98.556264,0.0002759591
17.990518,98.574359,0.00027595918
18.300699,98.591726,0.00027595945
18.610881,98.608863,0.00027595956
18.921062,98.626617,0.00027595924
19.231243,98.643511,0.00027595972
19.541425,98.660795,0.00027595964
19.851606,98.678029,0.00027596007
20.161787,98.694202,0.00027596042
20.471969,98.711126,0.00027596053
20.78215,98.727233,0.0002759605
21.092331,98.743789,0.00027596072
21.402513,98.76001,0.00027596064
21.712694,98.775697,0.00027596099
22.022875,98.791804,0.00027596091
22.333057,98.807699,0.00027596064
22.643238,98.822918,0.00027596083
22.95342,98.838358,0.00027596126
23.263601,98.853718,0.00027596096
23.573782,98.869091,0.00027596104
23.883964,98.883541,0.00027596131
24.194145,98.898402,0.00027596142
24.504326,98.91338,0.00027596166
24.814508,98.928136,0.0002759619
25.124689,98.942762,0.00027596179
25.43487,98.95761,0.00027596204
25.745052,98.970852,0.00027596274
26.055233,98.985527,0.00027596233
26.365414,98.999363,0.00027596247
26.675596,99.013781,0.00027596252
26.985777,99.026988,0.00027596271
27.295958,99.040483,0.00027596322
27.60614,99.054427,0.00027596295
27.916321,99.067692,0.00027596295
28.226502,99.081026,0.00027596317
28.536684,99.093793,0.00027596354
28.846865,99.10701,0.00027596338
29.157046,99.120353,0.00027596333
29.467228,99.132569,0.00027596362
29.777409,99.145937,0.00027596395
30.08759,99.158187,0.00027596424
30.397772,99.170287,0.00027596384
30.707953,99.182828,0.00027596387
31.018134,99.195257,0.00027596387
31.328316,99.207346,0.0002759644
31.638497,99.219181,0.00027596448
31.948678,99.231418,0.00027596454
32.25886,99.243011,0.00027596446
32.569041,99.254549,0.00027596414
32.879223,99.266508,0.00027596438
33.189404,99.278127,0.00027596465
33.499585,99.289024,0.00027596448
33.809767,99.30101,0.00027596435
34.119948,99.312035,0.00027596462
34.430129,99.323149,0.00027596492
34.740311,99.33353,0.00027596502
35.050492,99.345287,0.00027596467
35.360673,99.355491,0.0002759647
35.670855,99.366451,0.00027596513
35.981036,99.377088,0.00027596483
36.291217,99.387241,0.00027596502
36.601399,99.397663,0.00027596535
36.91158,99.408593,0.00027596524
37.221761,99.418417,0.00027596543
37.531943,99.428969,0.00027596564
37.842124,99.439036,0.00027596602
38.152305,99.449219,0.00027596602
38.462487,99.458887,0.00027596596
38.772668,99.468606,0.00027596583
39.082849,99.478698,0.00027596618
39.393031,99.48798,0.00027596629
39.703212,99.497398,0.00027596631
40.013393,99.487617,0.0
40.323575,99.461276,0.0
40.633756,99.438348,0.0
40.943937,99.416641,0.0
41.254119,99.396031,0.0
41.5643,99.376039,0.0
41.874481,99.356931,0.0
42.184663,99.337945,0.0
42.494844,99.318983,0.0
42.805026,99.30059,0.0
43.115207,99.282156,0.0
43.425388,99.263718,0.0
43.73557,99.246343,0.0
44.045751,99.228716,0.0
44.355932,99.210885,0.0
44.666114,99.193165,0.0
44.976295,99.176667,0.0
45.286476,99.159518,0.0
45.596658,99.142193,0.0
45.906839,99.126157,0.0
46.21702,99.109023,0.0
46.527202,99.092407,0.0
46.837383,99.076308,0.0
47.147564,99.060044,0.0
47.457746,99.0444,0.0
47.767927,99.028505,0.0
48.078108,99.012577,0.0
48.38829,98.997543,0.0
48.698471,98.981548,0.0
49.008652,98.965538,0.0
49.318834,98.950536,0.0
49.629015,98.935898,0.0
