Time (s),Temperature (ºC),Power (W)
6.3056602,13.466694,6.6661165e-06
6.3668802,13.468353,6.6660419e-06
6.4281002,13.469788,6.6659607e-06
6.4893202,13.471305,6.6658429e-06
6.5505402,13.472609,6.6658348e-06
6.6117602,13.474153,6.665778e-06
6.6729802,13.475536,6.665782e-06
6.7342002,13.477006,6.6656521e-06
6.7954202,13.478632,6.6655887e-06
6.8566402,13.479976,6.6655156e-06
6.9178602,13.481268,6.6654466e-06
6.9790802,13.482739,6.6654882e-06
7.0403002,13.484154,6.6654354e-06
7.1015202,13.485546,6.6653948e-06
7.1627402,13.486959,6.6652826e-06
7.2239602,13.48832,6.6652908e-06
7.2851802,13.489659,6.6651984e-06
7.3464002,13.490858,6.6651192e-06
7.4076203,13.492238,6.6650812e-06
7.4688403,13.49358,6.66507e-06
7.5300603,13.494879,6.6649594e-06
7.5912803,13.496071,6.6649736e-06
7.6525003,13.497464,6.6649066e-06
7.7137203,13.49884,6.664802e-06
7.7749403,13.499903,6.6647087e-06
7.8361603,13.501256,6.6647538e-06
7.8973803,13.498166,0.0
7.9586003,13.49365,0.0
8.0198203,13.490132,0.0
8.0810403,13.487115,0.0
8.1422603,13.48431,0.0
8.2034803,13.481643,0.0
8.2647003,13.47906,0.0
8.3259203,13.476521,0.0
8.3871403,13.474245,0.0
8.4483603,13.471853,0.0
8.5095803,13.469557,0.0
8.5708003,13.467118,0.0
8.6320203,13.465017,0.0
8.6932403,13.462801,0.0
8.7544603,13.460618,0.0
8.8156803,13.458473,0.0
8.8769003,13.456452,0.0
8.9381203,13.454217,0.0
8.9993403,13.452123,0.0
9.0605603,13.450316,0.0
9.1217803,13.44799,0.0
9.1830003,13.446063,0.0
9.2442203,13.44424,0.0
9.3054403,13.442139,0.0
9.3666603,13.440242,0.0
9.4278803,13.438168,0.0
9.4891003,13.436262,0.0
9.5503203,13.434282,0.0
9.6115403,13.432393,0.0
9.6727603,13.430366,0.0
9.7339803,13.428509,0.0
9.7952003,13.426844,0.0
9.8564203,13.424856,0.0
9.9176403,13.423162,0.0
9.9788603,13.421202,0.0
10.04008,13.419418,0.0
10.1013,13.417678,0.0
10.16252,13.415847,0.0
10.22374,13.414054,0.0
10.28496,13.412443,0.0
10.34618,13.410758,0.0
10.4074,13.408978,0.0
10.46862,13.407277,0.0
10.52984,13.405669,0.0
10.59106,13.40389,0.0
10.65228,13.402207,0.0
10.7135,13.400458,0.0
10.77472,13.398956,0.0
10.83594,13.397335,0.0
10.89716,13.39577,0.0
10.95838,13.394315,0.0
11.0196,13.392585,0.0
11.08082,13.390989,0.0
11.14204,13.389592,0.0
11.20326,13.387918,0.0
11.26448,13.386486,0.0
11.3257,13.384953,0.0
11.38692,13.383446,0.0
11.44814,13.381961,0.0
11.50936,13.380446,0.0
11.57058,13.379026,0.0
11.6318,13.3775,0.0
11.69302,13.376088,0.0
11.75424,13.374833,0.0
11.81546,13.373338,0.0
11.87668,13.371968,0.0
11.9379,13.370644,0.0
11.99912,13.369128,0.0
12.06034,13.367759,0.0
12.12156,13.36647,0.0
12.18278,13.36513,0.0
12.244,13.363647,0.0
12.30522,13.362334,0.0
12.36644,13.361215,0.0
12.42766,13.359799,0.0
12.48888,13.3585,0.0
12.5501,13.357374,0.0
12.61132,13.35603,0.0
12.67254,13.354767,0.0
12.73376,13.353427,0.0
12.79498,13.352118,0.0
12.8562,13.351007,0.0
12.91742,13.349842,0.0
12.97864,13.348748,0.0
13.03986,13.347534,0.0
13.10108,13.346351,0.0
13.1623,13.344936,0.0
13.22352,13.343988,0.0
13.28474,13.342962,0.0
13.34596,13.341673,0.0
13.40718,13.340585,0.0
13.4684,13.339474,0.0
13.52962,13.338196,0.0
13.59084,13.337265,0.0
13.65206,13.336229,0.0
13.71328,13.335005,0.0
13.7745,13.334011,0.0
13.83572,13.33302,0.0
13.89694,13.331818,0.0
13.95816,13.330861,0.0
14.01938,13.329772,0.0
14.0806,13.328667,0.0
14.14182,13.327719,0.0
14.20304,13.326825,0.0
14.26426,13.325878,0.0
14.32548,13.324642,0.0
14.3867,13.323893,0.0
14.44792,13.32276,0.0
14.50914,13.321719,0.0
14.57036,13.320977,0.0
14.63158,13.320019,0.0
14.6928,13.319024,0.0
14.75402,13.318076,0.0
14.81524,13.317178,0.0
14.87646,13.316191,0.0
14.93768,13.315316,0.0
14.9989,13.314275,0.0
15.06012,13.313497,0.0
15.12134,13.312502,0.0
15.18256,13.311565,0.0
15.24378,13.310956,0.0
15.305,13.309929,0.0
15.36622,13.30905,0.0
15.42744,13.308079,0.0
15.48866,13.307451,0.0
15.54988,13.306526,0.0
15.6111,13.305868,0.0
15.67232,13.304809,0.0
