Time (s),Temperature (ºC),Power (W)
25.785865,265.26517,0.0019757679
26.116453,265.29905,0.0019757741
26.447041,265.33273,0.0019757834
26.777629,265.36573,0.0019757888
27.108217,265.39874,0.0019757953
27.438805,265.43187,0.0019758007
27.769393,265.46403,0.0019758093
28.099981,265.4967,0.0019758186
28.430569,265.52881,0.001975825
28.761157,265.56018,0.001975833
29.091745,265.59263,0.0019758406
29.422333,265.62347,0.0019758474
29.752921,265.65474,0.0019758562
30.083509,265.68578,0.0019758622
30.414097,265.7167,0.0019758693
30.744685,265.74703,0.0019758786
31.075273,265.7776,0.001975885
31.405861,265.80765,0.001975893
31.736449,265.83694,0.0019758988
32.067037,265.86709,0.0019759046
32.397625,265.89685,0.0019759266
32.728213,265.92607,0.0019759325
33.058801,265.95548,0.0019759375
33.389389,265.98442,0.0019759462
33.719977,266.01243,0.0019759498
34.050565,266.04144,0.0019759555
34.381153,266.06913,0.0019759631
34.711741,266.09848,0.0019759711
35.042329,266.12636,0.0019759772
35.372917,266.15353,0.001975982
35.703505,266.18067,0.0019759874
36.034093,266.20763,0.001975994
36.364681,266.23578,0.0019760008
36.695269,266.2623,0.0019760053
37.025857,266.28922,0.0019760111
37.356445,266.31551,0.001976017
37.687033,266.34184,0.0019760231
38.017621,266.36835,0.0019760298
38.348209,266.39496,0.0019760351
38.678797,266.41976,0.0019760424
39.009385,266.44544,0.0019760476
39.339973,266.47103,0.0019760504
39.670561,266.49667,0.0019760597
40.001149,266.52173,0.0019760637
40.331737,266.54658,0.0019760677
40.662325,266.57144,0.0019760742
40.992913,266.59624,0.0019760799
41.323501,266.62002,0.0019760876
41.654089,266.64519,0.0019760932
41.984677,266.66819,0.0019760987
42.315265,266.69311,0.0019761023
42.645853,266.69392,0.0
42.976441,266.65492,0.0
43.307029,266.61641,0.0
43.637617,266.58258,0.0
43.968205,266.54755,0.0
44.298793,266.51507,0.0
44.629381,266.48187,0.0
44.959969,266.45064,0.0
45.290558,266.41809,0.0
45.621146,266.38613,0.0
45.951734,266.35438,0.0
46.282322,266.32361,0.0
46.61291,266.29221,0.0
46.943498,266.26212,0.0
47.274086,266.23188,0.0
47.604674,266.2009,0.0
47.935262,266.17082,0.0
48.26585,266.14185,0.0
48.596438,266.11091,0.0
48.927026,266.08219,0.0
49.257614,266.05266,0.0
49.588202,266.02398,0.0
49.91879,265.99512,0.0
50.249378,265.96585,0.0
50.579966,265.93816,0.0
50.910554,265.91013,0.0
51.241142,265.88221,0.0
51.57173,265.85401,0.0
51.902318,265.82685,0.0
52.232906,265.79955,0.0
52.563494,265.77204,0.0
52.894082,265.74558,0.0
53.22467,265.7185,0.0
53.555258,265.69194,0.0
53.885846,265.66581,0.0
54.216434,265.63877,0.0
54.547022,265.6131,0.0
54.87761,265.58701,0.0
55.208198,265.56123,0.0
55.538786,265.53473,0.0
55.869374,265.51025,0.0
56.199962,265.48427,0.0
56.53055,265.45961,0.0
56.861138,265.43545,0.0
57.191726,265.40963,0.0
57.522314,265.38586,0.0
57.852902,265.36081,0.0
58.18349,265.33798,0.0
58.514078,265.31231,0.0
58.844666,265.28796,0.0
59.175254,265.26508,0.0
59.505842,265.24161,0.0
59.83643,265.21859,0.0
60.167018,265.19497,0.0
60.497606,265.17193,0.0
60.828194,265.14851,0.0
61.158782,265.12646,0.0
61.48937,265.10326,0.0
61.819958,265.08125,0.0
62.150546,265.05853,0.0
62.481134,265.03602,0.0
62.811722,265.0137,0.0
63.14231,264.99296,0.0
63.472898,264.97065,0.0
63.803486,264.94923,0.0
64.134074,264.92734,0.0
64.464662,264.90569,0.0
64.79525,264.88456,0.0
65.125838,264.86462,0.0
65.456426,264.84346,0.0
65.787014,264.82258,0.0
66.117602,264.80139,0.0
66.44819,264.78087,0.0
66.778778,264.76068,0.0
67.109366,264.74112,0.0
67.439954,264.72109,0.0
67.770542,264.70085,0.0
68.10113,264.68016,0.0
68.431718,264.66169,0.0
68.762306,264.64155,0.0
69.092894,264.62222,0.0
69.423482,264.60268,0.0
69.75407,264.58392,0.0
70.084658,264.56537,0.0
70.415246,264.54626,0.0
70.745834,264.52685,0.0
71.076422,264.50887,0.0
71.40701,264.48989,0.0
71.737598,264.47073,0.0
72.068186,264.45392,0.0
72.398774,264.43518,0.0
72.729362,264.41683,0.0
73.05995,264.39911,0.0
73.390538,264.38139,0.0
73.721126,264.36347,0.0
74.051714,264.34602,0.0
74.382303,264.32787,0.0
74.712891,264.31123,0.0
75.043479,264.29373,0.0
75.374067,264.27683,0.0
75.704655,264.25957,0.0
76.035243,264.24232,0.0
76.365831,264.22602,0.0
76.696419,264.20907,0.0
77.027007,264.19242,0.0
77.357595,264.17663,0.0
77.688183,264.16019,0.0
78.018771,264.14369,0.0
78.349359,264.12779,0.0
78.679947,264.11151,0.0
79.010535,264.09543,0.0
79.341123,264.08007,0.0
79.671711,264.064,0.0
80.002299,264.04864,0.0
80.332887,264.03284,0.0
80.663475,264.01749,0.0
80.994063,264.00181,0.0
81.324651,263.98762,0.0
81.655239,263.97213,0.0
81.985827,263.95726,0.0
82.316415,263.9431,0.0
82.647003,263.92699,0.0
82.977591,263.91248,0.0
83.308179,263.89758,0.0
83.638767,263.88343,0.0
83.969355,263.86926,0.0
84.299943,263.85452,0.0
84.630531,263.84076,0.0
