Time (s),Temperature (ºC),Power (W)
13.468401,30.076149,3.4741903e-05
13.590841,30.079905,3.4741847e-05
13.713281,30.082945,3.4741688e-05
13.835721,30.08639,3.4741503e-05
13.958161,30.08937,3.4741335e-05
14.080601,30.092653,3.4741179e-05
14.203041,30.096127,3.474121e-05
14.325481,30.099121,3.4740942e-05
14.447921,30.102396,3.4740919e-05
14.570361,30.105694,3.4740784e-05
14.692801,30.108773,3.4740504e-05
14.815241,30.112042,3.4740504e-05
14.937681,30.114848,3.4740412e-05
15.060121,30.11796,3.4740204e-05
15.182561,30.120998,3.4740128e-05
15.305001,30.124106,3.4740085e-05
15.427441,30.126745,3.4739981e-05
15.549881,30.1298,3.4739785e-05
15.672321,30.133035,3.473965e-05
15.794761,30.126177,0.0
15.917201,30.11554,0.0
16.039641,30.107228,0.0
16.162081,30.099811,0.0
16.284521,30.092899,0.0
16.406961,30.086624,0.0
16.529401,30.080358,0.0
16.651841,30.074445,0.0
16.774281,30.068891,0.0
16.896721,30.063144,0.0
17.019161,30.057681,0.0
17.141601,30.051938,0.0
17.264041,30.046802,0.0
17.386481,30.041232,0.0
17.508921,30.036021,0.0
17.631361,30.030878,0.0
17.753801,30.0257,0.0
17.876241,30.020752,0.0
17.998681,30.015668,0.0
18.121121,30.010642,0.0
18.243561,30.005672,0.0
18.366001,30.000879,0.0
18.488441,29.995687,0.0
18.610881,29.991078,0.0
18.733321,29.98643,0.0
18.855761,29.981596,0.0
18.978201,29.977054,0.0
19.100641,29.972382,0.0
19.223081,29.967758,0.0
19.345521,29.963283,0.0
19.467961,29.958665,0.0
19.590401,29.954249,0.0
19.712841,29.94955,0.0
19.835281,29.945132,0.0
19.957721,29.940768,0.0
20.080161,29.936455,0.0
20.202601,29.93198,0.0
20.325041,29.927894,0.0
20.447481,29.923688,0.0
20.569921,29.919341,0.0
20.692361,29.915349,0.0
20.814801,29.911092,0.0
20.937241,29.907041,0.0
21.059681,29.902961,0.0
21.182121,29.898979,0.0
21.304561,29.895029,0.0
21.427001,29.891019,0.0
21.549441,29.88707,0.0
21.671881,29.883275,0.0
21.794321,29.879341,0.0
21.916761,29.875472,0.0
22.039201,29.871497,0.0
22.161641,29.867937,0.0
22.284081,29.864149,0.0
22.406521,29.86056,0.0
22.528961,29.856977,0.0
22.651401,29.853254,0.0
22.773841,29.849401,0.0
22.896281,29.846116,0.0
23.018721,29.842327,0.0
23.141161,29.839081,0.0
23.263601,29.835517,0.0
23.386041,29.83205,0.0
23.508481,29.828487,0.0
23.630921,29.825228,0.0
23.753361,29.821818,0.0
23.875801,29.818623,0.0
23.998241,29.815203,0.0
24.120681,29.811707,0.0
24.243121,29.808596,0.0
24.365561,29.805462,0.0
24.488001,29.802147,0.0
24.610441,29.798891,0.0
24.732881,29.795723,0.0
24.855321,29.79253,0.0
24.977761,29.789828,0.0
25.100201,29.786411,0.0
25.222641,29.783625,0.0
25.345081,29.780555,0.0
25.467521,29.777475,0.0
25.589961,29.77465,0.0
25.712401,29.771604,0.0
25.834841,29.768683,0.0
25.957281,29.765812,0.0
26.079721,29.762912,0.0
26.202161,29.76006,0.0
26.324601,29.757293,0.0
26.447041,29.754392,0.0
26.569481,29.751853,0.0
26.691921,29.748822,0.0
26.814361,29.746282,0.0
26.936801,29.743455,0.0
27.059241,29.74087,0.0
27.181681,29.738168,0.0
27.304121,29.735385,0.0
27.426561,29.732948,0.0
27.549001,29.730393,0.0
27.671441,29.727782,0.0
27.793881,29.72514,0.0
27.916321,29.72264,0.0
28.038761,29.720003,0.0
28.161201,29.717915,0.0
28.283641,29.715147,0.0
28.406081,29.712823,0.0
28.528521,29.710494,0.0
28.650961,29.707894,0.0
28.773401,29.70573,0.0
28.895841,29.703206,0.0
29.018281,29.700888,0.0
29.140721,29.698521,0.0
29.263161,29.696396,0.0
29.385601,29.694034,0.0
29.508041,29.691825,0.0
29.630481,29.689434,0.0
29.752921,29.687451,0.0
29.875361,29.685193,0.0
29.997801,29.682726,0.0
30.120241,29.680699,0.0
30.242681,29.67871,0.0
30.365121,29.676405,0.0
30.487561,29.674444,0.0
30.610001,29.672083,0.0
30.732441,29.670192,0.0
30.854881,29.668137,0.0
30.977321,29.666124,0.0
31.099761,29.664224,0.0
31.222201,29.662142,0.0
31.344641,29.660053,0.0
