Time (s),Temperature (ºC),Power (W)
4.7751602,7.4304928,0.0
4.8118922,7.4285076,0.0
4.8486242,7.426668,0.0
4.8853562,7.4248892,0.0
4.9220882,7.4232557,0.0
4.9588202,7.4216407,0.0
4.9955522,7.4202368,0.0
5.0322842,7.4186358,0.0
5.0690162,7.4171613,0.0
5.1057482,7.4155972,0.0
5.1424802,7.4142307,0.0
5.1792122,7.4128321,0.0
5.2159442,7.411346,0.0
5.2526762,7.4100271,0.0
5.2894082,7.4085299,0.0
5.3261402,7.4071919,0.0
5.3628722,7.4057652,0.0
5.3996042,7.4044474,0.0
5.4363362,7.4030929,0.0
5.4730682,7.4018205,0.0
5.5098002,7.4004158,0.0
5.5465322,7.39927,0.0
5.5832642,7.397832,0.0
5.6199962,7.3966813,0.0
5.6567282,7.3953634,0.0
5.6934602,7.3940721,0.0
5.7301922,7.3927222,0.0
5.7669242,7.391587,0.0
5.8036562,7.3903465,0.0
5.8403882,7.3891876,0.0
5.8771202,7.387974,0.0
5.9138522,7.3867085,0.0
5.9505842,7.385674,0.0
5.9873162,7.3844534,0.0
6.0240482,7.3832552,0.0
6.0607802,7.3821598,0.0
6.0975122,7.3810997,0.0
6.1342442,7.3798582,0.0
6.1709762,7.3788344,0.0
6.2077082,7.3777386,0.0
6.2444402,7.3766968,0.0
6.2811722,7.3755069,0.0
6.3179042,7.3744038,0.0
6.3546362,7.3733877,0.0
6.3913682,7.372455,0.0
6.4281002,7.3714027,0.0
6.4648322,7.3704043,0.0
6.5015642,7.3692967,0.0
6.5382962,7.368277,0.0
6.5750282,7.3673337,0.0
6.6117602,7.3663662,0.0
6.6484922,7.3653675,0.0
6.6852242,7.3644205,0.0
6.7219562,7.3633806,0.0
6.7586882,7.3624337,0.0
6.7954202,7.3615988,0.0
6.8321522,7.3606299,0.0
6.8688842,7.3597281,0.0
6.9056162,7.3587842,0.0
6.9423482,7.3578348,0.0
6.9790802,7.3569748,0.0
7.0158122,7.3561177,0.0
7.0525442,7.3551518,0.0
7.0892762,7.3543516,0.0
7.1260082,7.3535138,0.0
7.1627402,7.3526474,0.0
7.1994722,7.35178,0.0
7.2362042,7.3509359,0.0
7.2729362,7.3501387,0.0
7.3096682,7.3493097,0.0
7.3464002,7.3484938,0.0
7.3831323,7.3476851,0.0
7.4198643,7.3467999,0.0
7.4565963,7.3461348,0.0
7.4933283,7.3454003,0.0
7.5300603,7.3446058,0.0
7.5667923,7.3436876,0.0
7.6035243,7.343015,0.0
7.6402563,7.3422001,0.0
7.6769883,7.3415693,0.0
7.7137203,7.3408664,0.0
7.7504523,7.3400215,0.0
7.7871843,7.3392686,0.0
7.8239163,7.3386052,0.0
7.8606483,7.3379075,0.0
7.8973803,7.3371342,0.0
7.9341123,7.3364789,0.0
7.9708443,7.3358046,0.0
8.0075763,7.3351031,0.0
8.0443083,7.3345132,0.0
8.0810403,7.3339241,0.0
8.1177723,7.3331683,0.0
8.1545043,7.3325291,0.0
8.1912363,7.3318698,0.0
8.2279683,7.3312271,0.0
8.2647003,7.3306532,0.0
8.3014323,7.3299987,0.0
8.3381643,7.329308,0.0
8.3748963,7.3287606,0.0
8.4116283,7.3279997,0.0
8.4483603,7.3274271,0.0
8.4850923,7.32688,0.0
8.5218243,7.326265,0.0
8.5585563,7.3257493,0.0
8.5952883,7.3250196,0.0
8.6320203,7.3243872,0.0
8.6687523,7.3239479,0.0
8.7054843,7.3232948,0.0
8.7422163,7.3228919,0.0
8.7789483,7.3222765,0.0
8.8156803,7.3218127,0.0
8.8524123,7.3211703,0.0
8.8891443,7.3207111,0.0
8.9258763,7.3201741,0.0
8.9626083,7.3196042,0.0
8.9993403,7.319115,0.0
9.0360723,7.3185655,0.0
9.0728043,7.3180669,0.0
9.1095363,7.3175468,0.0
9.1462683,7.3170591,0.0
9.1830003,7.3164835,0.0
9.2197323,7.3160295,0.0
9.2564643,7.3156427,0.0
9.2931963,7.3151579,0.0
9.3299283,7.3146282,0.0
9.3666603,7.3141441,0.0
9.4033923,7.3136082,0.0
