Time (s),Temperature (ºC),Power (W)
8.2279683,16.478831,1.0160614e-05
8.3014323,16.480381,1.0160618e-05
8.3748963,16.482274,1.0160507e-05
8.4483603,16.48399,1.0160466e-05
8.5218243,16.485559,1.0160397e-05
8.5952883,16.487257,1.0160268e-05
8.6687523,16.488873,1.016031e-05
8.7422163,16.490667,1.016028e-05
8.8156803,16.492189,1.0160138e-05
8.8891443,16.493756,1.0160071e-05
8.9626083,16.495237,1.0160003e-05
9.0360723,16.496716,1.0159972e-05
9.1095363,16.498271,1.0159839e-05
9.1830003,16.499958,1.0159801e-05
9.2564643,16.50149,1.0159743e-05
9.3299283,16.502766,1.0159721e-05
9.4033923,16.504342,1.0159623e-05
9.4768563,16.500752,0.0
9.5503203,16.495169,0.0
9.6237843,16.490902,0.0
9.6972483,16.487209,0.0
9.7707123,16.483558,0.0
9.8441763,16.480363,0.0
9.9176403,16.477348,0.0
9.9911043,16.474272,0.0
10.064568,16.471119,0.0
10.138032,16.468514,0.0
10.211496,16.465513,0.0
10.28496,16.46289,0.0
10.358424,16.460092,0.0
10.431888,16.457374,0.0
10.505352,16.454899,0.0
10.578816,16.452176,0.0
10.65228,16.449363,0.0
10.725744,16.446854,0.0
10.799208,16.444324,0.0
10.872672,16.44162,0.0
10.946136,16.439399,0.0
11.0196,16.436767,0.0
11.093064,16.434253,0.0
11.166528,16.431764,0.0
11.239992,16.429604,0.0
11.313456,16.427119,0.0
11.38692,16.424778,0.0
11.460384,16.422394,0.0
11.533848,16.419943,0.0
11.607312,16.417825,0.0
11.680776,16.415416,0.0
11.75424,16.413233,0.0
11.827704,16.410772,0.0
11.901168,16.408681,0.0
11.974632,16.406271,0.0
12.048096,16.404173,0.0
12.12156,16.401939,0.0
12.195024,16.399718,0.0
12.268488,16.397541,0.0
12.341952,16.395409,0.0
12.415416,16.393112,0.0
12.48888,16.391382,0.0
12.562344,16.389248,0.0
12.635808,16.387037,0.0
12.709272,16.384959,0.0
12.782736,16.383066,0.0
12.8562,16.381152,0.0
12.929664,16.379114,0.0
13.003128,16.377013,0.0
13.076592,16.375341,0.0
13.150056,16.373149,0.0
13.22352,16.371289,0.0
13.296984,16.369446,0.0
13.370448,16.367397,0.0
13.443912,16.365775,0.0
13.517376,16.363477,0.0
13.59084,16.361773,0.0
13.664304,16.36012,0.0
13.737768,16.358174,0.0
13.811232,16.356495,0.0
13.884696,16.354624,0.0
13.95816,16.352922,0.0
14.031624,16.350803,0.0
14.105088,16.349219,0.0
14.178552,16.347463,0.0
14.252016,16.345731,0.0
14.32548,16.344026,0.0
14.398944,16.342352,0.0
14.472408,16.340682,0.0
14.545872,16.339128,0.0
14.619336,16.337407,0.0
14.6928,16.335924,0.0
14.766264,16.334103,0.0
14.839728,16.332566,0.0
14.913192,16.330896,0.0
14.986656,16.329404,0.0
15.06012,16.327787,0.0
15.133584,16.326177,0.0
15.207048,16.32461,0.0
15.280512,16.323019,0.0
15.353976,16.321626,0.0
15.42744,16.320345,0.0
15.500904,16.318579,0.0
15.574368,16.317198,0.0
15.647832,16.315623,0.0
15.721296,16.314269,0.0
15.79476,16.312882,0.0
15.868224,16.311407,0.0
15.941688,16.310046,0.0
16.015152,16.30867,0.0
16.088617,16.307185,0.0
16.162081,16.305831,0.0
16.235545,16.304417,0.0
16.309009,16.303063,0.0
16.382473,16.301747,0.0
16.455937,16.300708,0.0
16.529401,16.299005,0.0
16.602865,16.297632,0.0
16.676329,16.296493,0.0
16.749793,16.294995,0.0
16.823257,16.293795,0.0
16.896721,16.292777,0.0
16.970185,16.291488,0.0
17.043649,16.290053,0.0
17.117113,16.288758,0.0
17.190577,16.287658,0.0
17.264041,16.28638,0.0
17.337505,16.285301,0.0
17.410969,16.283862,0.0
17.484433,16.282956,0.0
17.557897,16.281624,0.0
17.631361,16.280631,0.0
17.704825,16.279281,0.0
17.778289,16.278335,0.0
17.851753,16.277227,0.0
17.925217,16.275826,0.0
17.998681,16.274919,0.0
18.072145,16.273872,0.0
18.145609,16.272626,0.0
18.219073,16.271426,0.0
18.292537,16.270252,0.0
18.366001,16.269321,0.0
18.439465,16.26827,0.0
18.512929,16.267414,0.0
18.586393,16.266267,0.0
18.659857,16.265286,0.0
18.733321,16.264275,0.0
18.806785,16.263246,0.0
