Time (s),Temperature (ºC),Power (W)
12.362359,10.908688,0.0
12.415416,10.907894,0.0
12.468474,10.907018,0.0
12.521531,10.906135,0.0
12.574588,10.905392,0.0
12.627646,10.904578,0.0
12.680703,10.903719,0.0
12.73376,10.903029,0.0
12.786818,10.902152,0.0
12.839875,10.901389,0.0
12.892932,10.900625,0.0
12.94599,10.899776,0.0
12.999047,10.89908,0.0
13.052104,10.898251,0.0
13.105162,10.897682,0.0
13.158219,10.896865,0.0
13.211276,10.89612,0.0
13.264334,10.895383,0.0
13.317391,10.894728,0.0
13.370448,10.894061,0.0
13.423506,10.893209,0.0
13.476563,10.892597,0.0
13.52962,10.891815,0.0
13.582678,10.891171,0.0
