Time (s),Temperature (ºC),Power (W)
0.3754827,144.47257,0.00057678746
0.7509654,144.51982,0.00057679061
1.126448,144.56381,0.00057679185
1.5019307,144.60695,0.00057679333
1.8774134,144.64841,0.00057679496
2.2528961,144.68933,0.00057679679
2.6283788,144.72964,0.00057679838
3.0038614,144.76874,0.00057679974
3.3793441,144.80862,0.00057680195
3.7548268,144.84716,0.00057680397
4.1303095,144.88527,0.00057680584
4.5057922,144.92315,0.00057680661
4.8812748,144.96142,0.00057680836
5.2567575,144.99894,0.00057681023
5.6322402,145.0357,0.00057681116
6.0077229,145.07233,0.00057681236
6.3832056,145.10879,0.00057681438
6.7586882,145.14461,0.00057681605
7.1341709,145.18071,0.00057681745
7.5096536,145.21584,0.00057681834
7.8851363,145.25095,0.0005768199
8.260619,145.28612,0.00057682196
8.6361016,145.32042,0.00057682281
9.0115843,145.35478,0.0005768232
9.387067,145.38878,0.00057682541
9.7625497,145.42225,0.00057682732
10.138032,145.45575,0.00057682837
10.513515,145.48927,0.00057683004
10.888998,145.52141,0.00057683163
11.26448,145.55463,0.00057683338
11.639963,145.58656,0.00057683388
12.015446,145.61836,0.00057683474
12.390928,145.65007,0.00057683629
12.766411,145.68188,0.00057683788
13.141894,145.71287,0.00057683971
13.517376,145.74329,0.00057684041
13.892859,145.77392,0.00057684177
14.268342,145.80483,0.00057684313
14.643824,145.83489,0.00057684425
15.019307,145.86452,0.00057684542
15.39479,145.89415,0.00057684721
15.770272,145.92355,0.00057684822
16.145755,145.95282,0.00057685047
16.521238,145.98116,0.00057685066
16.896721,146.01021,0.00057685288
17.272203,146.03856,0.00057685393
17.647686,146.06666,0.00057685533
18.023169,146.09473,0.0005768563
18.398651,146.12264,0.00057685711
18.774134,146.14994,0.00057685808
19.149617,146.17684,0.00057685921
19.525099,146.20364,0.00057686026
19.900582,146.23097,0.00057686177
20.276065,146.2573,0.00057686317
20.651547,146.2837,0.00057686422
21.02703,146.30958,0.00057686577
21.402513,146.3353,0.00057686616
21.777995,146.36152,0.00057686675
22.153478,146.38643,0.00057686822
22.528961,146.41207,0.00057686931
22.904443,146.4368,0.00057687016
23.279926,146.46144,0.00057687129
23.655409,146.48622,0.00057687308
24.030891,146.51051,0.00057687424
24.406374,146.53484,0.00057687463
24.781857,146.55864,0.00057687541
25.157339,146.58245,0.00057687599
25.532822,146.60613,0.0005768777
25.908305,146.62928,0.0005768789
26.283788,146.65243,0.00057687887
26.65927,146.67566,0.00057687999
27.034753,146.69852,0.00057688155
27.410236,146.72078,0.0005768831
27.785718,146.74323,0.00057688446
28.161201,146.76564,0.00057688539
28.536684,146.7876,0.00057688539
28.912166,146.80994,0.00057688663
29.287649,146.83148,0.00057688776
29.663132,146.85337,0.00057688877
30.038614,146.87425,0.00057688893
30.414097,146.89535,0.00057688994
30.78958,146.91615,0.00057689071
31.165062,146.93688,0.00057689192
31.540545,146.95764,0.00057689308
31.916028,146.97832,0.00057689347
32.29151,146.99847,0.00057689398
32.666993,147.01861,0.0005768946
33.042476,147.03831,0.00057689561
33.417958,147.0584,0.00057689693
33.793441,147.07738,0.0005768986
34.168924,147.09689,0.00057689879
34.544406,147.11618,0.00057689926
34.919889,147.13541,0.00057690085
35.295372,147.15447,0.00057690194
35.670855,147.17355,0.00057690229
36.046337,147.19179,0.00057690314
36.42182,147.21053,0.00057690349
36.797303,147.22908,0.00057690415
37.172785,147.24743,0.00057690617
37.548268,147.26558,0.00057690648
37.923751,147.28251,0.00057690742
38.299233,147.30074,0.00057690796
38.674716,147.31839,0.00057690893
39.050199,147.33613,0.00057690928
39.425681,147.35309,0.00057691052
39.801164,147.37055,0.00057691052
40.176647,147.38746,0.00057691169
40.552129,147.40403,0.0005769127
40.927612,147.42104,0.00057691305
41.303095,147.43732,0.00057691367
41.678577,147.45374,0.00057691445
42.05406,147.47054,0.00057691503
42.429543,147.48665,0.00057691569
42.805025,147.50241,0.00057691674
43.180508,147.51818,0.00057691705
43.555991,147.5343,0.00057691728
43.931473,147.55026,0.00057691794
44.306956,147.56524,0.00057691849
44.682439,147.58098,0.00057691946
45.057921,147.59591,0.00057692004
45.433404,147.61077,0.00057692144
45.808887,147.62604,0.00057692979
46.18437,147.64146,0.00057692991
46.559852,147.65624,0.00057693092
46.935335,147.67077,0.00057693111
47.310818,147.68554,0.00057693162
47.6863,147.69957,0.00057693224
48.061783,147.71422,0.00057693348
48.437266,147.70579,0.0
48.812748,147.67373,0.0
49.188231,147.64459,0.0
49.563714,147.61677,0.0
49.939196,147.59037,0.0
50.314679,147.56434,0.0
50.690162,147.53797,0.0
51.065644,147.51254,0.0
51.441127,147.48774,0.0
51.81661,147.46291,0.0
52.192092,147.43822,0.0
52.567575,147.41384,0.0
52.943058,147.39005,0.0
53.31854,147.366,0.0
53.694023,147.34194,0.0
54.069506,147.31908,0.0
54.444988,147.29538,0.0
54.820471,147.27214,0.0
55.195954,147.24964,0.0
55.571437,147.2263,0.0
55.946919,147.20399,0.0
56.322402,147.18191,0.0
56.697885,147.15934,0.0
57.073367,147.13733,0.0
57.44885,147.1154,0.0
57.824333,147.09337,0.0
58.199815,147.0719,0.0
58.575298,147.05121,0.0
58.950781,147.02991,0.0
59.326263,147.00895,0.0
59.701746,146.98779,0.0
60.077229,146.96732,0.0
60.452711,146.94642,0.0
60.828194,146.92618,0.0
61.203677,146.90625,0.0
61.579159,146.88624,0.0
61.954642,146.86648,0.0
62.330125,146.84649,0.0
62.705607,146.82713,0.0
63.08109,146.80707,0.0
63.456573,146.78827,0.0
63.832055,146.76922,0.0
64.207538,146.75046,0.0
64.583021,146.73153,0.0
64.958504,146.71258,0.0
65.333986,146.69392,0.0
65.709469,146.67592,0.0
66.084952,146.65773,0.0
66.460434,146.63997,0.0
66.835917,146.62154,0.0
67.2114,146.60405,0.0
67.586882,146.58618,0.0
67.962365,146.56902,0.0
68.337848,146.55153,0.0
68.71333,146.53399,0.0
69.088813,146.51691,0.0
69.464296,146.49996,0.0
69.839778,146.48306,0.0
70.215261,146.46664,0.0
70.590744,146.44939,0.0
70.966226,146.43372,0.0
71.341709,146.41755,0.0
71.717192,146.4013,0.0
72.092674,146.38509,0.0
72.468157,146.36967,0.0
72.84364,146.35335,0.0
73.219122,146.33772,0.0
73.594605,146.32211,0.0
73.970088,146.30651,0.0
74.34557,146.29155,0.0
74.721053,146.27594,0.0
75.096536,146.26118,0.0
75.472019,146.24638,0.0
75.847501,146.23186,0.0
76.222984,146.21659,0.0
76.598467,146.20199,0.0
76.973949,146.1877,0.0
77.349432,146.17319,0.0
77.724915,146.15891,0.0
78.100397,146.14494,0.0
78.47588,146.13099,0.0
78.851363,146.11769,0.0
79.226845,146.10334,0.0
79.602328,146.08992,0.0
79.977811,146.07623,0.0
80.353293,146.06294,0.0
80.728776,146.04896,0.0
81.104259,146.03602,0.0
81.479741,146.02287,0.0
81.855224,146.00937,0.0
82.230707,145.99675,0.0
82.606189,145.98413,0.0
82.981672,145.97144,0.0
83.357155,145.95871,0.0
83.732637,145.94608,0.0
84.10812,145.9337,0.0
84.483603,145.92124,0.0
84.859086,145.90945,0.0
85.234568,145.89714,0.0
85.610051,145.88523,0.0
85.985534,145.8731,0.0
86.361016,145.86129,0.0
86.736499,145.8493,0.0
87.111982,145.83772,0.0
87.487464,145.82586,0.0
87.862947,145.81445,0.0
88.23843,145.80306,0.0
88.613912,145.79175,0.0
88.989395,145.78055,0.0
89.364878,145.76985,0.0
89.74036,145.75878,0.0
90.115843,145.74779,0.0
90.491326,145.73659,0.0
90.866808,145.72601,0.0
91.242291,145.71512,0.0
91.617774,145.70504,0.0
91.993256,145.69431,0.0
92.368739,145.68375,0.0
92.744222,145.6737,0.0
93.119704,145.66326,0.0
93.495187,145.65313,0.0
93.87067,145.64293,0.0
94.246153,145.63269,0.0
94.621635,145.62316,0.0
94.997118,145.61305,0.0
95.372601,145.60345,0.0
95.748083,145.59341,0.0
96.123566,145.58363,0.0
