Time (s),Temperature (ºC),Power (W)
15.729459,54.534021,0.00010251897
15.921282,54.542084,0.00010251888
16.113105,54.550102,0.00010251883
16.304927,54.558562,0.00010251869
16.49675,54.565844,0.00010251819
16.688573,54.573683,0.00010251824
16.880395,54.581362,0.00010251811
17.072218,54.589144,0.00010251773
17.264041,54.596922,0.0001025176
17.455863,54.604402,0.00010251738
17.647686,54.611972,0.00010251696
17.839509,54.619612,0.00010251707
18.031331,54.627098,0.00010251684
18.223154,54.634013,0.00010251659
18.414977,54.64142,0.00010251654
18.606799,54.648924,0.00010251629
18.798622,54.655564,0.00010251622
18.990445,54.662622,0.00010251609
19.182267,54.669626,0.00010251607
19.37409,54.676544,0.00010251584
19.565913,54.683217,0.00010251577
19.757735,54.690431,0.00010251557
19.949558,54.697046,0.00010251531
20.141381,54.703983,0.00010251528
20.333203,54.709898,0.00010251497
20.525026,54.716892,0.00010251498
20.716849,54.723294,0.00010251462
20.908671,54.730188,0.00010251445
21.100494,54.736197,0.00010251445
21.292317,54.742329,0.00010251449
21.484139,54.749133,0.00010251407
21.675962,54.755397,0.00010251391
21.867785,54.761363,0.00010251375
22.059607,54.76776,0.0001025138
22.25143,54.772961,0.00010251349
22.443253,54.779285,0.00010251339
22.635075,54.785638,0.0001025131
22.826898,54.792047,0.00010251331
23.018721,54.797321,0.00010251293
23.210544,54.802965,0.00010251292
23.402366,54.808734,0.0001025127
23.594189,54.814894,0.00010251268
23.786012,54.8205,0.0001025126
23.977834,54.825752,0.00010251241
24.169657,54.831428,0.00010251195
24.36148,54.83686,0.00010251182
24.553302,54.842621,0.00010251182
24.745125,54.832531,0.0
24.936948,54.814189,0.0
25.12877,54.799373,0.0
25.320593,54.785624,0.0
25.512416,54.773529,0.0
25.704238,54.761431,0.0
25.896061,54.750451,0.0
26.087884,54.739434,0.0
26.279706,54.728468,0.0
26.471529,54.71737,0.0
26.663352,54.707455,0.0
26.855174,54.696964,0.0
27.046997,54.686735,0.0
27.23882,54.677082,0.0
27.430642,54.666792,0.0
27.622465,54.656961,0.0
27.814288,54.647432,0.0
28.00611,54.637845,0.0
28.197933,54.628663,0.0
28.389756,54.618884,0.0
28.581578,54.60936,0.0
28.773401,54.600267,0.0
28.965224,54.591163,0.0
29.157046,54.582048,0.0
29.348869,54.572888,0.0
29.540692,54.56401,0.0
29.732514,54.55533,0.0
29.924337,54.546429,0.0
30.11616,54.537129,0.0
30.307982,54.528538,0.0
30.499805,54.519801,0.0
30.691628,54.511452,0.0
30.88345,54.503437,0.0
31.075273,54.49495,0.0
31.267096,54.486641,0.0
31.458918,54.478246,0.0
31.650741,54.470558,0.0
31.842564,54.462235,0.0
32.034386,54.454239,0.0
32.226209,54.445988,0.0
32.418032,54.438112,0.0
32.609854,54.430589,0.0
32.801677,54.42235,0.0
32.9935,54.414331,0.0
33.185323,54.406705,0.0
33.377145,54.399392,0.0
33.568968,54.391851,0.0
33.760791,54.384554,0.0
33.952613,54.377415,0.0
34.144436,54.37021,0.0
34.336259,54.362669,0.0
34.528081,54.355271,0.0
34.719904,54.348368,0.0
34.911727,54.340953,0.0
35.103549,54.333898,0.0
35.295372,54.32741,0.0
35.487195,54.320567,0.0
35.679017,54.313051,0.0
35.87084,54.306089,0.0
36.062663,54.300032,0.0
36.254485,54.293578,0.0
36.446308,54.285893,0.0
36.638131,54.279826,0.0
36.829953,54.273006,0.0
37.021776,54.267049,0.0
37.213599,54.260285,0.0
37.405421,54.254061,0.0
37.597244,54.247825,0.0
37.789067,54.241671,0.0
37.980889,54.235464,0.0
38.172712,54.229507,0.0
38.364535,54.222806,0.0
38.556357,54.216932,0.0
38.74818,54.211099,0.0
38.940003,54.204797,0.0
39.131825,54.198806,0.0
39.323648,54.193198,0.0
39.515471,54.187229,0.0
39.707293,54.181697,0.0
39.899116,54.175435,0.0
40.090939,54.170334,0.0
40.282761,54.164517,0.0
40.474584,54.158942,0.0
40.666407,54.153368,0.0
40.858229,54.147889,0.0
41.050052,54.142411,0.0
41.241875,54.137296,0.0
41.433697,54.132369,0.0
41.62552,54.126076,0.0
41.817343,54.121131,0.0
42.009165,54.116079,0.0
42.200988,54.110868,0.0
42.392811,54.106019,0.0
42.584634,54.100695,0.0
42.776456,54.095707,0.0
42.968279,54.090632,0.0
43.160102,54.085445,0.0
43.351924,54.080747,0.0
43.543747,54.075508,0.0
43.73557,54.070678,0.0
43.927392,54.066457,0.0
44.119215,54.061795,0.0
44.311038,54.056779,0.0
44.50286,54.051871,0.0
44.694683,54.047526,0.0
44.886506,54.042787,0.0
45.078328,54.038369,0.0
45.270151,54.033811,0.0
45.461974,54.029462,0.0
45.653796,54.024752,0.0
45.845619,54.020704,0.0
46.037442,54.016062,0.0
46.229264,54.011301,0.0
46.421087,54.007682,0.0
46.61291,54.003229,0.0
46.804732,53.998803,0.0
46.996555,53.995005,0.0
47.188378,53.9904,0.0
47.3802,53.986617,0.0
47.572023,53.982387,0.0
47.763846,53.977997,0.0
47.955668,53.974109,0.0
48.147491,53.970274,0.0
48.339314,53.966646,0.0
48.531136,53.962139,0.0
48.722959,53.958445,0.0
48.914782,53.954566,0.0
49.106604,53.950627,0.0
